Age,Gender,Income,Education,MaritalStatus,EmploymentStatus,CreditScore,LoanAmount,Debt,PreviousDefault,ResidenceType,Dependents,BankBalance,ExistingLoans,MonthlyExpenses,YearsEmployed,CreditHistoryYears,Approved
52,Male,220742.98,Masters,Married,Employed,850.0,1118696.12,0.0,0,Mortgaged,3,1268946.11,0,76340.9,6.2,11.0,1
48,Male,243060.76,High School,Divorced,Self-Employed,850.0,2605834.68,487840.17,0,Rented,0,26775.15,1,119636.5,1.5,21.0,0
60,Male,203989.92,High School,Married,Self-Employed,850.0,1795217.88,0.0,0,Rented,2,765689.44,0,66029.04,1.5,9.2,0
43,Female,136050.3,Bachelors,Single,Unemployed,850.0,1876307.65,216441.35,1,Rented,1,724144.06,0,59880.4,0.0,2.3,0
51,Female,428255.32,High School,Single,Employed,850.0,1127183.02,0.0,0,Rented,0,998740.01,0,229731.07,3.0,20.9,1
58,Female,172147.01,Masters,Single,Employed,850.0,1499490.49,0.0,0,Mortgaged,1,52834.49,0,114785.77,6.6,29.9,0
22,Male,575255.81,Masters,Married,Employed,850.0,3951378.49,0.0,0,Mortgaged,0,1215838.43,0,167822.79,15.5,0.4,0
52,Female,586236.51,Bachelors,Married,Employed,850.0,5333137.41,0.0,0,Mortgaged,1,2458241.68,0,166967.54,4.1,23.4,1
65,Female,435129.08,High School,Married,Employed,850.0,4135746.29,277522.39,0,Owned,1,1505843.34,1,211230.81,2.4,16.3,0
55,Male,474440.72,High School,Married,Employed,850.0,3697796.95,0.0,0,Rented,1,239296.84,0,297646.4,2.6,26.9,0
49,Female,168859.97,High School,Married,Employed,850.0,905429.59,529739.08,0,Rented,3,506957.61,1,94664.61,6.9,20.5,1
43,Female,163366.19,High School,Married,Retired,850.0,448354.31,0.0,0,Owned,0,1222241.36,0,89642.98,3.6,13.0,1
34,Male,149839.02,High School,Married,Self-Employed,850.0,1405628.71,391551.45,0,Owned,1,0.0,1,91669.21,3.1,1.5,0
26,Male,251621.06,Bachelors,Single,Self-Employed,850.0,3167564.75,0.0,0,Owned,1,1243555.28,0,161292.55,2.2,0.7,0
63,Female,107584.63,High School,Single,Unemployed,850.0,1462998.17,362420.83,1,Mortgaged,0,371075.67,1,44370.67,0.0,33.0,1
57,Male,340772.54,High School,Widowed,Employed,850.0,3446225.95,308247.9,0,Owned,2,632081.29,1,206047.24,1.8,22.9,0
56,Male,197973.0,Bachelors,Single,Self-Employed,850.0,1625184.76,223428.6,0,Owned,2,91433.22,1,73754.57,0.8,17.9,0
60,Female,161366.27,High School,Married,Self-Employed,850.0,1999531.33,446834.98,0,With Parents,2,863876.22,1,104231.81,5.6,7.2,1
21,Female,59245.68,Bachelors,Married,Student,744.0,284711.04,0.0,0,With Parents,0,374413.95,0,23331.66,0.0,0.0,1
38,Male,363566.37,Masters,Single,Employed,,3924288.52,0.0,0,Rented,2,1913265.64,0,147935.42,1.1,3.4,0
53,Female,256536.61,Bachelors,Widowed,Employed,850.0,1250555.8,358467.57,0,Rented,1,302437.71,1,103659.28,3.4,12.1,0
57,Male,475170.9,Bachelors,Married,Employed,850.0,5834491.19,0.0,0,Rented,2,655277.3,0,305740.47,9.6,28.3,0
22,Female,109142.56,Bachelors,Single,Student,850.0,869016.86,694713.46,0,Owned,1,87592.09,1,44857.2,0.0,0.3,1
56,Female,412030.7,Masters,Single,Employed,850.0,4328610.12,518429.73,0,With Parents,0,928767.61,3,208165.14,6.3,9.7,0
29,Female,293264.47,PhD,Single,Employed,850.0,1780713.92,0.0,0,Owned,0,1595336.39,0,99959.24,1.9,3.2,1
68,Male,240747.35,Masters,Married,Employed,850.0,2247348.99,135716.16,0,Rented,2,1184588.87,1,173512.01,9.1,29.9,1
58,Female,102032.78,Bachelors,Married,Unemployed,850.0,914934.11,0.0,0,With Parents,1,352216.57,0,37157.0,0.0,19.3,1
23,Male,497144.8,Other,Married,Employed,850.0,3721550.26,889858.83,0,With Parents,0,1433195.54,3,264424.75,11.7,0.6,0
50,Female,800664.04,Bachelors,Married,Self-Employed,850.0,7978907.76,0.0,0,Rented,0,4459429.01,0,202204.84,2.6,3.8,1
41,Male,140735.33,Other,Married,Self-Employed,850.0,328843.43,1030499.85,0,Owned,1,638497.78,2,46718.02,2.9,14.8,1
22,Male,188202.36,High School,Single,Self-Employed,850.0,1842674.6,992194.22,0,Mortgaged,0,446382.38,3,89230.65,5.9,0.3,0
60,Male,179215.21,Bachelors,Married,Employed,850.0,2464817.11,232042.77,0,Rented,4,13068.42,1,116421.69,4.5,30.5,0
43,Female,1023308.05,PhD,Divorced,Employed,850.0,12660982.68,1287772.15,0,Mortgaged,2,4472905.06,2,390385.48,6.0,10.3,0
55,Female,62836.78,Masters,Married,Unemployed,814.0,695596.46,1243718.96,1,Mortgaged,1,409882.98,4,34432.4,0.0,4.9,1
64,Female,259908.6,Masters,Single,Self-Employed,850.0,719149.23,414985.61,0,Rented,0,359343.85,1,158836.47,7.8,15.5,0
66,Male,111294.85,Masters,Single,Employed,850.0,1238213.01,0.0,0,Mortgaged,1,240871.26,0,35664.19,3.2,26.2,1
63,Female,556657.64,Bachelors,Married,Self-Employed,850.0,7479762.43,552381.31,0,Rented,2,1160195.12,1,308617.41,4.8,34.9,0
50,Male,107511.38,Masters,Married,Unemployed,850.0,257792.32,630886.46,0,Rented,0,186932.08,1,31040.14,0.0,21.9,1
26,Male,116689.63,Masters,Single,Student,850.0,777549.92,486994.64,1,Owned,1,577946.57,1,75968.38,0.0,1.5,1
50,Male,292945.1,Masters,Married,Self-Employed,850.0,2017620.24,146398.6,1,Rented,1,926209.15,0,89066.7,4.1,25.6,1
66,Male,226967.94,High School,Married,Employed,850.0,2838850.86,602649.14,0,Rented,3,1051202.66,1,60817.38,5.7,18.1,0
54,Female,217721.36,High School,Married,Unemployed,850.0,797763.96,755991.79,1,Owned,1,774211.82,2,149788.22,0.0,24.4,1
49,Male,498221.95,Bachelors,Widowed,Employed,850.0,4013532.79,358469.32,0,Rented,1,2194375.22,1,250931.99,4.8,10.0,1
27,Female,88652.38,High School,Married,Student,850.0,485649.22,159812.92,0,Owned,1,246649.19,1,36430.74,0.0,1.6,0
31,Female,215474.68,High School,Divorced,Self-Employed,850.0,1606076.72,160062.96,0,Owned,1,34610.9,1,83970.97,9.3,2.5,0
28,Female,174005.72,High School,Divorced,Employed,850.0,1061754.1,385355.83,0,Owned,2,1068547.35,3,75244.24,11.8,1.3,1
39,Male,552616.44,PhD,Single,Employed,850.0,7571198.92,846227.43,1,Rented,1,2201052.83,3,313721.74,6.0,8.8,0
41,Female,433268.0,Bachelors,Married,Self-Employed,850.0,3730984.9,0.0,0,Owned,2,1360623.51,0,131021.08,2.1,10.2,1
53,Male,737237.18,PhD,Married,Self-Employed,850.0,9309722.26,1294807.66,0,Mortgaged,1,2763006.37,2,239702.54,4.3,27.2,0
58,Male,169268.89,Bachelors,Married,Employed,850.0,1152823.34,823611.45,0,Owned,0,86649.56,2,72790.35,7.3,9.9,0
45,Female,198744.8,Bachelors,Single,Employed,850.0,435037.16,625158.5,0,With Parents,0,546581.48,2,104775.21,3.4,19.9,1
26,Female,61218.29,Bachelors,Widowed,Unemployed,821.0,807222.9,0.0,0,Mortgaged,1,13500.79,0,33288.12,0.0,1.8,0
54,Female,144494.74,Masters,Widowed,Self-Employed,850.0,356474.58,0.0,0,Rented,1,385291.75,0,77755.88,11.5,20.8,1
61,Male,291738.29,Masters,Single,Employed,850.0,2572289.47,830832.96,1,Mortgaged,0,1337893.47,1,73934.36,2.7,31.5,1
38,Female,186327.08,Masters,Divorced,Employed,850.0,833137.14,842512.79,0,Owned,0,873219.52,2,105488.12,2.5,6.1,1
40,Male,177484.34,High School,Divorced,Employed,850.0,805944.28,0.0,0,Rented,1,557340.49,0,115856.35,2.7,14.8,1
21,Male,225130.72,High School,Divorced,Employed,850.0,1767243.53,203020.05,0,Mortgaged,0,1126686.65,1,150905.62,,0.0,1
51,Male,1084761.12,Bachelors,Single,Employed,850.0,13849595.24,504611.58,0,Rented,0,3894657.53,1,643915.29,13.7,19.8,0
40,Female,365424.05,Masters,Single,Retired,850.0,2949367.82,0.0,0,Rented,0,1188251.28,0,123853.01,5.3,4.9,0
50,Male,119218.39,PhD,Single,Student,850.0,305598.46,225256.1,0,Rented,2,662348.99,1,88796.18,0.0,16.7,1
48,Female,142080.59,High School,Married,Self-Employed,850.0,1973643.53,0.0,0,Mortgaged,0,309327.6,0,56399.88,5.0,16.6,1
48,Female,107970.74,Bachelors,Married,Unemployed,850.0,986086.98,679954.43,0,Rented,3,537045.49,2,37324.69,0.0,21.9,1
25,Female,334383.09,High School,Single,Employed,850.0,2648411.21,0.0,0,Rented,1,405195.46,0,130881.45,6.4,0.9,0
59,Female,431882.79,Bachelors,Married,Employed,850.0,3883436.12,0.0,0,Rented,0,2118822.33,0,292783.46,11.9,33.6,1
31,Male,100805.57,Masters,Single,Unemployed,840.0,1044487.65,439528.3,1,Rented,2,,1,40686.36,0.0,3.4,0
43,Male,104904.9,PhD,Married,Unemployed,850.0,257154.62,249929.55,0,Rented,1,129401.87,1,67048.2,0.0,6.3,0
31,Female,226856.18,Masters,Single,Employed,850.0,517412.01,0.0,0,Mortgaged,1,1362982.69,0,124404.21,5.9,7.3,1
60,Female,311682.53,Masters,Divorced,Self-Employed,850.0,1285706.45,323552.82,0,With Parents,0,1627557.43,1,90057.61,5.2,24.3,1
51,Male,182764.04,High School,Single,Employed,850.0,742650.32,574922.49,0,Mortgaged,2,1335997.68,2,107042.57,5.6,10.6,1
53,Male,80543.51,High School,Married,Retired,850.0,574455.33,902823.62,0,Mortgaged,3,0.0,2,43764.51,6.8,10.8,0
34,Female,123991.04,Bachelors,Married,Retired,850.0,1322929.75,655430.55,0,With Parents,0,529171.07,1,57662.45,5.6,10.4,1
52,Female,195888.54,Masters,Married,Employed,850.0,1613455.37,0.0,0,Owned,1,751803.62,0,88435.93,10.3,6.3,0
67,Male,119397.12,High School,Single,Retired,850.0,1280451.4,0.0,0,Owned,3,303253.64,0,65740.4,8.7,13.0,0
41,Male,191905.9,High School,Married,Employed,850.0,847158.84,0.0,0,Owned,1,1145428.33,0,87571.66,3.3,4.5,1
22,Male,303906.08,Bachelors,Single,Employed,850.0,938872.5,853801.75,0,Rented,1,743045.8,3,102093.37,8.4,0.7,1
43,Female,118455.54,Bachelors,Divorced,Self-Employed,850.0,560965.19,0.0,0,Rented,2,610008.55,0,85044.46,6.9,16.3,1
35,Female,74048.41,Masters,Single,Unemployed,850.0,674317.79,686839.85,0,Owned,0,128464.06,1,24887.23,0.0,8.0,0
21,Female,434703.21,Bachelors,Single,Employed,850.0,4378233.78,0.0,0,Rented,0,2079522.77,0,319618.91,10.2,0.0,1
33,Male,347914.32,Bachelors,Married,Employed,850.0,814276.52,645612.01,0,Mortgaged,0,203446.83,1,121832.02,8.5,5.0,1
53,Male,318871.64,Bachelors,Single,Retired,850.0,1778808.87,9071.18,1,With Parents,1,1600572.96,0,107884.13,8.8,17.5,1
69,Female,939392.65,Masters,Married,Employed,850.0,8692488.48,0.0,0,Mortgaged,1,2259815.7,0,375604.91,1.7,19.5,0
46,Male,324073.63,Bachelors,Divorced,Self-Employed,850.0,4326794.55,265644.51,0,With Parents,0,1550330.61,1,178185.46,9.2,6.7,0
32,Male,518116.38,Masters,Divorced,Self-Employed,850.0,6069287.88,625264.64,0,Owned,0,2606036.66,2,223758.11,5.3,3.3,0
62,Female,125697.85,High School,Single,Unemployed,850.0,1695776.99,215450.12,0,Mortgaged,1,67461.61,1,64862.42,0.0,23.9,0
63,Male,695313.5,Masters,Married,Employed,850.0,5827395.07,1238870.36,1,Mortgaged,0,3806960.37,2,360691.79,18.9,35.7,1
37,Male,176549.04,Masters,Divorced,Retired,,588365.81,0.0,0,Mortgaged,2,126697.59,0,69846.59,9.2,11.2,1
23,Male,238631.59,High School,Single,Retired,850.0,2383553.22,0.0,0,Owned,0,52589.66,0,121859.34,4.2,0.5,0
57,Male,154495.88,High School,Married,Employed,850.0,505593.77,0.0,0,Rented,2,464406.39,0,71554.31,5.7,4.6,1
43,Female,610419.7,Bachelors,Single,Self-Employed,850.0,4757358.27,582374.04,0,With Parents,3,1486527.7,1,416209.65,13.4,13.1,1
25,Female,586904.86,Masters,Divorced,Self-Employed,850.0,2577870.04,0.0,0,With Parents,1,1039785.58,0,336683.7,8.3,2.7,1
25,Female,308098.49,Masters,Single,Employed,850.0,2791132.57,408991.88,0,Mortgaged,3,246243.5,1,115486.17,0.5,1.4,0
34,Male,347781.76,Masters,Married,Employed,850.0,2067616.21,0.0,0,Rented,0,1875197.14,0,102153.41,4.3,1.4,1
66,Male,310475.69,High School,Married,Employed,850.0,1750859.61,0.0,0,Rented,1,1290758.18,0,161772.24,2.6,7.6,1
31,Male,83837.09,High School,Single,Unemployed,850.0,335718.84,521738.47,0,Owned,1,102126.9,1,35004.46,0.0,5.6,0
23,Male,288765.69,Bachelors,Married,Retired,850.0,1172061.41,0.0,0,Rented,1,,0,83700.53,4.8,1.5,1
23,Female,50715.5,Masters,Widowed,Unemployed,701.0,622789.57,17967.27,1,Mortgaged,2,271398.45,0,23588.95,0.0,0.7,1
53,Male,236446.43,Bachelors,Widowed,Employed,850.0,1773794.93,168593.28,0,Mortgaged,1,974916.52,1,124786.72,5.0,27.3,0
60,Female,462399.15,Masters,Married,Employed,850.0,993258.36,1051123.75,0,Owned,2,632883.68,2,188566.72,14.6,17.4,1
43,Female,1057714.12,PhD,Widowed,Self-Employed,850.0,6911727.64,583932.79,0,Owned,0,2061873.27,1,265884.73,1.7,12.2,0
36,Male,377430.29,Masters,Divorced,Employed,850.0,3018034.75,0.0,0,Owned,1,2208845.3,0,241184.82,1.1,3.8,1
67,Female,194202.92,Masters,Single,Retired,850.0,1220962.4,497197.74,0,Owned,1,423815.55,1,113485.26,1.6,7.9,1
57,Female,879251.87,Bachelors,Single,Employed,850.0,3711528.58,0.0,0,Rented,0,4933325.14,0,302582.76,9.7,25.3,1
48,Male,381340.66,Masters,Single,Self-Employed,850.0,2471995.79,49768.17,1,Mortgaged,1,2213875.07,0,242214.52,4.5,15.6,1
45,Female,244125.88,High School,Divorced,Self-Employed,850.0,2983315.29,156340.73,0,Owned,1,733935.02,1,80234.18,2.4,7.2,0
65,Female,377774.9,Bachelors,Married,Employed,850.0,1402480.33,196079.34,0,With Parents,0,2102861.36,1,216369.8,4.1,16.1,1
33,Female,,Bachelors,Married,Employed,850.0,1543880.57,0.0,0,Owned,2,551074.07,0,67550.61,6.6,8.1,1
43,Male,250460.27,Bachelors,Single,Self-Employed,850.0,1832725.92,701142.26,0,Owned,1,1191487.82,1,106066.66,7.1,15.4,1
40,Female,30108.13,High School,Single,Student,729.0,73583.41,377089.33,0,Mortgaged,2,326169.13,1,14275.91,0.0,13.3,0
48,Female,135025.28,Bachelors,Married,Retired,850.0,1319135.2,577099.38,0,Owned,0,0.0,1,35819.52,6.1,18.5,0
66,Male,222502.9,Bachelors,Single,Retired,850.0,2933299.9,1585025.45,1,Rented,0,1290995.57,3,146495.13,10.4,30.2,0
43,Male,131227.49,High School,Divorced,Employed,850.0,371519.18,0.0,0,Owned,1,,0,37013.77,5.1,6.0,1
63,Female,647272.2,Bachelors,Married,Employed,850.0,3590119.2,262767.38,1,Rented,1,2323557.0,0,263128.08,7.9,17.6,1
31,Female,114917.19,Bachelors,Single,Unemployed,850.0,1285493.84,0.0,0,Owned,0,801673.33,0,34399.9,0.0,4.9,0
55,Male,640194.42,Bachelors,Married,Self-Employed,850.0,7809030.72,711507.95,0,With Parents,0,2929440.13,2,442683.68,5.3,14.9,0
49,Female,,High School,Married,Employed,850.0,3841533.98,0.0,0,Rented,0,1620744.64,0,121692.58,9.5,7.2,0
27,Female,113396.52,Bachelors,Married,Unemployed,850.0,1286107.05,529135.91,0,Rented,0,506201.82,2,56477.82,0.0,1.2,1
36,Female,423712.79,Bachelors,Divorced,Employed,850.0,1772765.79,0.0,0,Mortgaged,0,2027823.23,0,107107.96,6.9,5.5,1
33,Female,574300.17,Bachelors,Married,Employed,850.0,5456062.65,248591.78,1,Rented,1,3120209.63,0,333215.41,3.3,3.0,1
55,Female,352302.1,Bachelors,Married,Employed,850.0,4158561.89,0.0,0,Rented,2,1423795.43,0,248521.77,6.5,15.8,0
56,Female,444493.39,Bachelors,Married,Employed,850.0,2849366.45,1383571.19,0,Owned,2,293132.28,2,319590.33,8.8,9.1,0
22,Male,208417.07,PhD,Married,Retired,850.0,757535.68,0.0,0,Rented,0,803737.04,0,86328.85,4.1,0.5,1
59,Female,319089.72,Bachelors,Single,Employed,850.0,3319687.17,907095.73,1,Mortgaged,1,1580709.79,1,150488.59,9.3,10.3,0
44,Female,853780.28,High School,Divorced,Employed,850.0,2935635.17,449977.77,0,With Parents,1,1698264.64,1,521738.98,4.5,7.6,1
59,Female,989869.75,Masters,Single,Employed,850.0,3750239.22,262871.48,0,Rented,0,5177235.05,2,291199.38,2.8,7.7,1
46,Male,66804.29,High School,Single,Unemployed,824.0,864998.9,0.0,0,Owned,2,255365.45,0,30654.42,0.0,5.0,1
62,Male,189836.44,Bachelors,Widowed,Employed,850.0,693476.41,395565.23,0,Rented,3,507817.05,1,123099.89,3.1,28.7,1
45,Male,278058.87,Bachelors,Married,Self-Employed,850.0,912358.56,0.0,0,Rented,3,1149191.94,0,93357.59,12.2,13.8,1
65,Male,273722.27,High School,Married,Employed,850.0,1788506.12,0.0,0,Mortgaged,3,1238385.61,0,121403.29,5.1,30.8,1
41,Female,221831.69,Bachelors,Divorced,Self-Employed,850.0,1907038.08,1890657.24,0,With Parents,2,311978.3,4,73143.65,,2.3,1
25,Male,794349.23,Masters,Married,Employed,850.0,10614175.97,0.0,0,Rented,0,3193845.32,0,301337.25,4.3,2.3,0
28,Female,144561.72,High School,Single,Retired,850.0,929254.45,1267932.73,0,Mortgaged,0,306743.75,2,45855.27,8.3,4.7,1
26,Male,249770.64,High School,Married,Employed,850.0,3100644.05,0.0,0,Rented,0,1011525.11,0,147009.74,0.8,0.8,0
38,Male,154776.06,Bachelors,Single,Employed,850.0,649739.0,214615.16,0,Mortgaged,1,0.0,1,62592.07,4.8,2.4,1
45,Male,66002.17,Bachelors,Married,Unemployed,740.0,856053.72,264435.66,1,Mortgaged,1,346134.41,0,31201.5,0.0,6.0,1
51,Female,188409.0,High School,Single,Employed,850.0,1014496.15,0.0,0,Owned,1,815720.67,0,63484.37,2.9,26.1,1
51,Male,382830.7,Bachelors,Married,Employed,850.0,857817.67,1816200.08,1,Mortgaged,1,2296172.88,4,167082.86,3.8,7.7,1
49,Female,411861.01,Bachelors,Married,Employed,850.0,3908260.87,0.0,0,Owned,0,810874.35,0,269631.46,7.7,13.5,0
56,Male,132347.43,Masters,Single,Retired,850.0,561219.99,334529.98,1,Owned,0,234510.49,1,90496.21,2.2,14.2,1
39,Male,470893.64,High School,Married,Employed,850.0,2303701.41,0.0,0,Mortgaged,0,2566076.2,0,284945.89,10.5,5.1,1
42,Male,352458.89,Masters,Divorced,Employed,850.0,1305480.06,976853.07,1,Owned,2,791219.46,2,245348.56,5.3,2.4,1
66,Female,433747.46,Bachelors,Single,Employed,850.0,5340581.32,638328.72,1,Mortgaged,1,451317.49,1,259634.31,3.4,14.5,0
47,Male,294497.11,Other,Widowed,Employed,850.0,1588408.29,0.0,0,Rented,3,459911.22,0,107621.95,2.7,13.1,0
52,Male,439754.68,Masters,Married,Self-Employed,850.0,4389676.95,643932.93,0,Rented,0,2637198.09,1,194895.37,2.4,11.3,1
54,Female,177436.68,Bachelors,Divorced,Employed,850.0,1026785.22,275736.33,0,Mortgaged,0,1307910.55,1,121451.86,2.1,13.2,1
47,Female,408113.77,Bachelors,Married,Employed,850.0,2823106.42,0.0,0,Owned,0,175523.06,0,159765.24,7.1,16.7,0
47,Female,600261.24,High School,Single,Employed,850.0,6185299.7,360510.62,1,Mortgaged,2,2715698.43,0,429405.42,1.3,8.8,1
69,Female,160345.32,High School,Married,Retired,850.0,1738465.41,0.0,0,Rented,0,928703.25,0,78740.44,9.4,22.2,0
56,Male,219449.35,Bachelors,Divorced,Employed,850.0,851327.12,0.0,0,Owned,0,92537.45,0,126145.64,10.1,23.3,1
29,Male,295273.25,Masters,Divorced,Employed,850.0,687601.9,0.0,0,Rented,0,389577.59,0,208745.05,5.1,5.0,1
35,Male,650913.57,Masters,Single,Retired,850.0,3902564.17,210193.93,1,Mortgaged,0,2197593.02,0,398396.24,7.7,6.0,1
48,Male,478021.08,High School,Single,Employed,850.0,5700449.24,984906.25,1,Rented,1,2534538.57,1,256751.44,5.4,5.1,0
29,Male,262578.02,High School,Widowed,Employed,850.0,1432679.59,423218.14,0,Rented,1,1184425.94,2,167931.32,11.1,3.5,1
39,Female,535305.94,Masters,Married,Employed,850.0,6745911.63,0.0,0,Mortgaged,0,3229140.96,0,343155.42,3.7,13.4,0
28,Male,433345.36,High School,Married,Employed,850.0,3385949.71,1075778.74,0,Mortgaged,1,1219452.09,3,287332.46,12.3,3.8,0
59,Female,159655.62,High School,Single,Self-Employed,850.0,1536068.72,0.0,0,Rented,1,822802.46,0,92558.96,,32.8,1
58,Female,471835.19,Masters,Single,Employed,850.0,3171545.63,0.0,0,Mortgaged,0,2109471.03,0,212770.68,7.3,32.0,1
57,Female,185487.41,Bachelors,Single,Employed,850.0,1829029.04,170477.45,0,Rented,0,1102438.95,1,84695.6,7.9,4.1,1
48,Male,284379.21,High School,Married,Employed,850.0,1469541.68,0.0,0,Owned,2,1030795.22,0,79567.05,4.3,14.1,1
30,Female,98834.15,High School,Married,Self-Employed,850.0,642933.86,0.0,0,Rented,1,210660.76,0,34343.63,2.6,5.1,1
31,Male,158705.63,High School,Married,Employed,850.0,1027762.11,0.0,0,Mortgaged,0,652611.66,0,102394.43,6.8,3.7,1
53,Female,236549.77,High School,Married,Employed,850.0,1480146.15,1856323.3,0,Mortgaged,2,1162546.77,3,157095.14,2.0,3.9,1
55,Female,486016.53,Masters,Married,Employed,850.0,4365727.64,1186163.82,1,Mortgaged,1,2634606.47,2,264528.07,13.3,14.2,1
51,Male,269655.49,Bachelors,Married,Self-Employed,850.0,3227003.44,86915.0,1,Rented,2,1159192.82,0,95074.7,10.1,15.0,0
58,Female,181273.58,Bachelors,Widowed,Self-Employed,850.0,981427.78,578631.45,0,Rented,1,522434.44,1,66670.1,1.2,7.8,1
31,Female,284988.66,High School,Married,Employed,850.0,2750329.78,3293185.76,0,Owned,1,1428000.39,5,110269.27,5.5,2.1,0
38,Female,173735.27,Masters,Married,Student,850.0,1847327.16,359897.57,0,Rented,1,315449.49,1,81660.07,0.0,13.9,0
66,Male,183142.93,Bachelors,Married,Employed,850.0,2221487.94,663993.69,0,Owned,1,428973.27,1,48620.06,4.5,34.6,1
40,Male,466644.59,Bachelors,Married,Employed,850.0,6043334.37,515285.05,0,Rented,0,2202636.29,1,184591.22,6.0,9.3,0
22,Female,,Other,Single,Employed,850.0,4454470.17,705981.59,1,Owned,1,1587587.29,2,150468.63,1.8,0.2,0
40,Male,143695.75,Masters,Single,Employed,850.0,1484214.3,0.0,0,With Parents,2,193760.59,0,68665.2,5.4,7.7,0
64,Male,1051170.01,Bachelors,Single,Employed,850.0,11901328.39,0.0,0,Mortgaged,0,3675556.64,0,385880.0,,15.0,0
62,Male,171360.23,PhD,Single,Unemployed,850.0,907784.84,0.0,0,With Parents,0,211140.9,0,109466.22,0.0,19.1,1
27,Female,509332.62,Bachelors,Widowed,Self-Employed,850.0,6455162.65,1468479.51,0,Mortgaged,2,1057456.57,2,176811.85,10.3,2.1,0
59,Male,425046.41,Masters,Married,Retired,850.0,3697852.87,516775.49,0,Mortgaged,1,1549913.0,1,313077.01,5.1,9.0,0
51,Female,362246.63,Masters,Single,Retired,850.0,741670.8,709121.8,0,Owned,0,1294370.62,1,100247.82,3.9,4.2,1
55,Male,242030.48,Bachelors,Married,Employed,850.0,1741577.22,1157078.75,0,Owned,1,1181161.01,3,156906.66,15.0,18.8,1
65,Female,336019.68,Masters,Single,Employed,850.0,3291244.79,0.0,0,Rented,2,464593.98,0,190170.21,3.1,35.4,0
37,Female,52282.54,Other,Single,Unemployed,687.0,430232.65,789181.97,1,Rented,1,142864.49,1,31523.54,0.0,13.9,1
48,Male,19386.16,Other,Married,Unemployed,800.0,172017.28,658051.81,0,Mortgaged,2,54391.22,2,9149.74,0.0,9.6,0
40,Male,496575.26,Bachelors,Married,Employed,,2027092.3,360760.71,1,Rented,1,1623391.23,0,214715.56,10.0,2.8,1
67,Female,50920.77,High School,Married,Student,668.0,499307.15,247447.99,1,Mortgaged,1,388568.11,0,24921.34,0.0,18.6,0
56,Female,276345.34,Other,Single,Employed,850.0,1560618.86,0.0,0,Owned,1,1061381.89,0,148804.61,8.0,7.7,1
40,Female,303305.35,Bachelors,Single,Employed,850.0,2073238.68,0.0,0,Rented,2,1116856.51,0,89679.82,3.4,9.5,1
30,Female,67064.92,Bachelors,Single,Self-Employed,850.0,429761.08,0.0,0,Rented,0,450391.7,0,49863.35,1.9,7.3,0
22,Male,138306.99,High School,Single,Employed,850.0,1403238.08,469858.09,0,Rented,1,687020.41,2,53395.88,9.7,0.4,1
54,Female,31413.51,Bachelors,Married,Unemployed,791.0,307380.34,212937.31,0,Mortgaged,3,37914.51,1,14549.42,0.0,25.6,1
26,Male,154300.44,Masters,Widowed,Student,850.0,709527.14,345265.53,1,Owned,1,856484.99,0,46818.6,0.0,2.3,1
38,Male,152813.48,Bachelors,Married,Student,850.0,1721264.5,0.0,0,With Parents,1,,0,67961.95,0.0,4.2,0
57,Female,586375.24,Masters,Married,Employed,850.0,2950882.15,645330.84,0,Owned,0,2073067.7,1,193873.88,15.9,23.4,1
